date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:11:38	6406/6406	---M-Z	200	added ('OK')	application/x-javascript	etag:%221906-61260f27-e9fe753cfa56b7e5;gz%22	https://pollyannaconsultancyservices.com/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.7	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-includes/js/dist/vendor/regenerator-runtime.minb36a.js	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:38	16470/16470	---M-Z	200	added ('OK')	application/x-javascript	etag:%224056-61260f27-53abd6debb7fcfd1;gz%22	https://pollyannaconsultancyservices.com/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:39	5440/5440	---M-Z	200	added ('OK')	application/x-javascript	etag:%221540-61260f2c-df1e3cfdebb3b301;gz%22	https://pollyannaconsultancyservices.com/wp-includes/js/dist/hooks.min.js?ver=a7edae857aab69d69fa10d5aef23a5de	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-includes/js/dist/hooks.mine16b.js	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:39	9866/9866	---M-Z	200	added ('OK')	application/x-javascript	etag:%22268a-61260f34-dfe94fa28a2e7d60;gz%22	https://pollyannaconsultancyservices.com/wp-includes/js/dist/i18n.min.js?ver=5f1269854226b4dd90450db411a12b79	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-includes/js/dist/i18n.min71a7.js	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:39	73015/73015	---M-Z	200	added ('OK')	application/x-javascript	etag:%2211d37-61260f27-f355a0220ec4d65;gz%22	https://pollyannaconsultancyservices.com/wp-includes/js/dist/vendor/lodash.min.js?ver=4.17.19	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-includes/js/dist/vendor/lodash.minf492.js	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:39	58325/58325	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e3d5-61260f27-ae38738b078b075;gz%22	https://pollyannaconsultancyservices.com/wp-includes/js/dist/vendor/moment.min.js?ver=2.29.1	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-includes/js/dist/vendor/moment.min95d7.js	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:39	12463/12463	---M-Z	200	added ('OK')	application/x-javascript	etag:%2230af-602ff2af-c7413c8273bafe79;gz%22	https://pollyannaconsultancyservices.com/wp-includes/js/dist/vendor/react.min.js?ver=16.13.1	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-includes/js/dist/vendor/react.mincd00.js	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:40	1257/1257	---M-Z	200	added ('OK')	application/x-javascript	etag:%224e9-61260f2c-85cf8b49d1d9363;gz%22	https://pollyannaconsultancyservices.com/wp-includes/js/dist/dom-ready.min.js?ver=71883072590656bf22c74c7b887df3dd	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-includes/js/dist/dom-ready.min7354.js	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:40	3009/3009	---M-Z	200	added ('OK')	application/x-javascript	etag:%22bc1-61260f30-737e39af429c20ae;gz%22	https://pollyannaconsultancyservices.com/wp-includes/js/dist/a11y.min.js?ver=0ac8327cc1c40dcfdf29716affd7ac63	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-includes/js/dist/a11y.minac6e.js	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:40	1564/1564	---M-Z	200	added ('OK')	application/x-javascript	etag:%2261c-61260f2c-6f070fdfcaeec84c;gz%22	https://pollyannaconsultancyservices.com/wp-includes/js/dist/deprecated.min.js?ver=932d8bb37da8bbb396a7a3f754345e08	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-includes/js/dist/deprecated.min6f50.js	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:40	13610/13610	---M-Z	200	added ('OK')	application/x-javascript	etag:%22352a-61260f2c-19574c1cb1289227;gz%22	https://pollyannaconsultancyservices.com/wp-includes/js/dist/dom.min.js?ver=a82fdb54a6baeb86aa639117061bf119	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-includes/js/dist/dom.min2546.js	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:41	118656/118656	---M-Z	200	added ('OK')	application/x-javascript	etag:%221cf80-602ff2af-d183d8ea7d55851c;gz%22	https://pollyannaconsultancyservices.com/wp-includes/js/dist/vendor/react-dom.min.js?ver=16.13.1	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-includes/js/dist/vendor/react-dom.mincd00.js	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:41	1783/1783	---M-Z	200	added ('OK')	application/x-javascript	etag:%226f7-61260f2b-46fc075a3261f02e;gz%22	https://pollyannaconsultancyservices.com/wp-includes/js/dist/escape-html.min.js?ver=dcba9e40e8782c7d5883426934834b3e	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-includes/js/dist/escape-html.minc6f4.js	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:41	9240/9240	---M-Z	200	added ('OK')	application/x-javascript	etag:%222418-61260f27-4e3b0763b5c54fe1;gz%22	https://pollyannaconsultancyservices.com/wp-includes/js/dist/element.min.js?ver=43a121e875f299c637e1115581bee905	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-includes/js/dist/element.min9eb4.js	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:41	1696/1696	---M-Z	200	added ('OK')	application/x-javascript	etag:%226a0-61260f2c-93b8f5a0a5b3b297;gz%22	https://pollyannaconsultancyservices.com/wp-includes/js/dist/is-shallow-equal.min.js?ver=9b8d91804cfb3ef5b14e6ef816664072	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-includes/js/dist/is-shallow-equal.min4ea0.js	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:41	3414/3414	---M-Z	200	added ('OK')	application/x-javascript	etag:%22d56-61260f30-d9b4d6aa1d75ec87;gz%22	https://pollyannaconsultancyservices.com/wp-includes/js/dist/keycodes.min.js?ver=0b881ee2324067c223d746a87ae4ddda	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-includes/js/dist/keycodes.min0227.js	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:42	1636/1636	---M-Z	200	added ('OK')	application/x-javascript	etag:%22664-61260f2b-e46822dc1df2c1d9;gz%22	https://pollyannaconsultancyservices.com/wp-includes/js/dist/priority-queue.min.js?ver=b2e76fb9887a285b5eff38763f2ac2fc	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-includes/js/dist/priority-queue.mindb2b.js	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:42	32431/32431	---M-Z	200	added ('OK')	application/x-javascript	etag:%227eaf-61260f2b-3702c19cdcf295e7;gz%22	https://pollyannaconsultancyservices.com/wp-includes/js/dist/compose.min.js?ver=35754587ca81a116927d3de1017f4fa0	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-includes/js/dist/compose.min3b7e.js	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:42	203411/203411	---M-Z	200	added ('OK')	application/x-javascript	etag:%2231a93-61260f30-e38dbc97c77bcd41;gz%22	https://pollyannaconsultancyservices.com/wp-includes/js/dist/date.min.js?ver=061439ac4325ef057b8f9c142c82a823	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-includes/js/dist/date.min53b7.js	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:42	2896/2896	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b50-61260f2c-d5da3e8cf34a811;gz%22	https://pollyannaconsultancyservices.com/wp-includes/js/dist/primitives.min.js?ver=fedf57cf6da174d1eca2875b8b730af3	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-includes/js/dist/primitives.min0e4a.js	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:43	9608/9608	---M-Z	200	added ('OK')	application/x-javascript	etag:%222588-61260f2b-f7db89f6088137c9;gz%22	https://pollyannaconsultancyservices.com/wp-includes/js/dist/redux-routine.min.js?ver=fd5f93d1f8206c65d1891cf1f898211e	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-includes/js/dist/redux-routine.min4e53.js	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:43	22555/22555	---M-Z	200	added ('OK')	application/x-javascript	etag:%22581b-61260f27-a918a8fa19245bfc;gz%22	https://pollyannaconsultancyservices.com/wp-includes/js/dist/data.min.js?ver=a9e98fe3ad76884fe7909ba8348395b7	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-includes/js/dist/data.min50e7.js	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:43	34096/34096	---M-Z	200	added ('OK')	application/x-javascript	etag:%228530-61260f2b-591bda76d5dbd097;gz%22	https://pollyannaconsultancyservices.com/wp-includes/js/dist/rich-text.min.js?ver=10cd4e4656806fb1a6884c84213af69c	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-includes/js/dist/rich-text.mindc93.js	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:43	2834/2834	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b12-61260f2b-9364f5057f8bd574;gz%22	https://pollyannaconsultancyservices.com/wp-includes/js/dist/warning.min.js?ver=3e70e9d62208deeee510b84df4dec7f1	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-includes/js/dist/warning.min18db.js	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:44	645355/645355	---M-Z	200	added ('OK')	application/x-javascript	etag:%229d8eb-61399f6e-a7cbca4f68b72323;gz%22	https://pollyannaconsultancyservices.com/wp-includes/js/dist/components.min.js?ver=413e179f8a99bd28091ba5cc6f72c9f3	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-includes/js/dist/components.mind98c.js	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:44	6285/6285	---M-Z	200	added ('OK')	application/x-javascript	etag:%22188d-60891a2b-a6bb60138a33e5ba;gz%22	https://pollyannaconsultancyservices.com/wp-content/plugins/ce-corona/assets/js/ce-numberformat.js?ver=1619597867	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/plugins/ce-corona/assets/js/ce-numberformatae0c.js	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:45	1384528/1384528	---MCZ	200	added ('OK')	application/x-javascript	etag:%22152050-60891a2f-3a5edba31c289297;gz%22	https://pollyannaconsultancyservices.com/wp-content/plugins/ce-corona/assets/js/corona.min.js?ver=1619597871	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/plugins/ce-corona/assets/js/corona.min2ecd.js	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:46	1384185/1384185	---MCZ	200	added ('OK')	application/x-javascript	etag:%22151ef9-60891a2f-bdc91be016f38078;gz%22	https://pollyannaconsultancyservices.com/wp-content/plugins/ce-corona/assets/js/cegraph.min.js?ver=1619597871	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/plugins/ce-corona/assets/js/cegraph.min2ecd.js	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/)
22:11:48	88022/88022	---M--	200	added ('OK')	image/jpeg	etag:%22157d6-608c3606-d1433daeb7fb4043;;;%22	https://pollyannaconsultancyservices.com/wp-content/uploads/2021/04/Global_Hunger_Index.jpeg	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/2021/04/Global_Hunger_Index.jpg	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/donate-food-to-families-struggling-with-hunger-in-covids-second-wave/)
22:11:48	9647/9647	---M-Z	200	added ('OK')	text/css	etag:%2225af-6127f048-3da17f5aac71457;gz%22	https://pollyannaconsultancyservices.com/wp-content/uploads/elementor/css/post-1943.css?ver=1630007368	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/elementor/css/post-194375d3.css	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/donate-food-to-families-struggling-with-hunger-in-covids-second-wave/)
22:11:50	22196/22196	---MCZ	200	added ('OK')	application/json	etag:%2261-1631637710;gz%22	https://pollyannaconsultancyservices.com/wp-json/wp/v2/pages/1943	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-json/wp/v2/pages/1943.json	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/donate-food-to-families-struggling-with-hunger-in-covids-second-wave/)
22:11:50	2790/2790	---M-Z	200	added ('OK')	application/json	etag:%2262-1631637710;gz%22	https://pollyannaconsultancyservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpollyannaconsultancyservices.com%2Fpollyanna-covid-support-save-the-people%2Fdonate-food-to-families-struggling-with-hunger-in-covids-second-wave%2F	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-json/oembed/1.0/embedd93d.json	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/donate-food-to-families-struggling-with-hunger-in-covids-second-wave/)
22:11:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Sep%202021%2016:41:50%20GMT	https://pollyannaconsultancyservices.com/?p=1943	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/index3ba2.html	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/donate-food-to-families-struggling-with-hunger-in-covids-second-wave/)
22:11:50	2883/2883	---M-Z	200	added ('OK')	text/xml	etag:%2263-1631637710;gz%22	https://pollyannaconsultancyservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpollyannaconsultancyservices.com%2Fpollyanna-covid-support-save-the-people%2Fdonate-food-to-families-struggling-with-hunger-in-covids-second-wave%2F&format=xml	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-json/oembed/1.0/embed26d7	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/donate-food-to-families-struggling-with-hunger-in-covids-second-wave/)
22:11:50	1304/1304	---M--	200	added ('OK')	image/png	etag:%22518-608b0dce-14839cdfb5b91d6f;;;%22	https://pollyannaconsultancyservices.com/wp-content/uploads/2021/04/5b9bfb2c-icon-4-1-1.png	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/2021/04/5b9bfb2c-icon-4-1-1.png	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/donate-food-to-families-struggling-with-hunger-in-covids-second-wave/)
22:11:51	1245/1245	---M--	200	added ('OK')	image/png	etag:%224dd-608b0dcf-c846c480b91ecdc;;;%22	https://pollyannaconsultancyservices.com/wp-content/uploads/2021/04/5b9bfb2c-icon-3-1-1.png	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/2021/04/5b9bfb2c-icon-3-1-1.png	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/donate-food-to-families-struggling-with-hunger-in-covids-second-wave/)
22:11:51	1315/1315	---M--	200	added ('OK')	image/png	etag:%22523-608b0dcf-c0d4955fb9f07f9a;;;%22	https://pollyannaconsultancyservices.com/wp-content/uploads/2021/04/6b4bbe96-icon-2-1-1.png	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/2021/04/6b4bbe96-icon-2-1-1.png	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/donate-food-to-families-struggling-with-hunger-in-covids-second-wave/)
22:11:51	14196/14196	---M--	200	added ('OK')	image/jpeg	etag:%223774-608c2a86-b817690c13ea66a9;;;%22	https://pollyannaconsultancyservices.com/wp-content/uploads/2021/04/BL01STATESVIRUSMANESAR.jpeg	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/2021/04/BL01STATESVIRUSMANESAR.jpg	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/save-critical-patients-from-fighting-corona-at-home/)
22:11:52	9647/9647	---M-Z	200	added ('OK')	text/css	etag:%2225af-6124fe59-a2b62927d9f1d402;gz%22	https://pollyannaconsultancyservices.com/wp-content/uploads/elementor/css/post-1940.css?ver=1629814361	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/elementor/css/post-194076ec.css	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/save-critical-patients-from-fighting-corona-at-home/)
22:11:53	20844/20844	---MCZ	200	added ('OK')	application/json	etag:%2264-1631637713;gz%22	https://pollyannaconsultancyservices.com/wp-json/wp/v2/pages/1940	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-json/wp/v2/pages/1940.json	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/save-critical-patients-from-fighting-corona-at-home/)
22:11:53	2684/2684	---M-Z	200	added ('OK')	application/json	etag:%2265-1631637713;gz%22	https://pollyannaconsultancyservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpollyannaconsultancyservices.com%2Fpollyanna-covid-support-save-the-people%2Fsave-critical-patients-from-fighting-corona-at-home%2F	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-json/oembed/1.0/embedd8a3.json	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/save-critical-patients-from-fighting-corona-at-home/)
22:11:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Sep%202021%2016:41:53%20GMT	https://pollyannaconsultancyservices.com/?p=1940	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/index10c0.html	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/save-critical-patients-from-fighting-corona-at-home/)
22:11:53	2774/2774	---M-Z	200	added ('OK')	text/xml	etag:%2266-1631637713;gz%22	https://pollyannaconsultancyservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpollyannaconsultancyservices.com%2Fpollyanna-covid-support-save-the-people%2Fsave-critical-patients-from-fighting-corona-at-home%2F&format=xml	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-json/oembed/1.0/embedf528	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/save-critical-patients-from-fighting-corona-at-home/)
22:11:54	85211/85211	---M--	200	added ('OK')	image/jpeg	etag:%2214cdb-608b2d39-9da629bfb6dc537;;;%22	https://pollyannaconsultancyservices.com/wp-content/uploads/2021/04/danish-siddiqui-india-coronavirus-oxygen-1-1024x684.jpeg	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/2021/04/danish-siddiqui-india-coronavirus-oxygen-1-1024x684.jpg	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/help-patients-breathe-as-they-battle-covid/)
22:11:54	9647/9647	---M-Z	200	added ('OK')	text/css	etag:%2225af-612ade29-aa07837048adec06;gz%22	https://pollyannaconsultancyservices.com/wp-content/uploads/elementor/css/post-1833.css?ver=1630199337	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/elementor/css/post-183357d1.css	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/help-patients-breathe-as-they-battle-covid/)
22:11:55	22623/22623	---MCZ	200	added ('OK')	application/json	etag:%2267-1631637715;gz%22	https://pollyannaconsultancyservices.com/wp-json/wp/v2/pages/1833	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-json/wp/v2/pages/1833.json	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/help-patients-breathe-as-they-battle-covid/)
22:11:55	2639/2639	---M-Z	200	added ('OK')	application/json	etag:%2268-1631637715;gz%22	https://pollyannaconsultancyservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpollyannaconsultancyservices.com%2Fpollyanna-covid-support-save-the-people%2Fhelp-patients-breathe-as-they-battle-covid%2F	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-json/oembed/1.0/embed7470.json	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/help-patients-breathe-as-they-battle-covid/)
22:11:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Sep%202021%2016:41:55%20GMT	https://pollyannaconsultancyservices.com/?p=1833	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/indexf5ae.html	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/help-patients-breathe-as-they-battle-covid/)
22:11:56	2729/2729	---M-Z	200	added ('OK')	text/xml	etag:%2269-1631637715;gz%22	https://pollyannaconsultancyservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpollyannaconsultancyservices.com%2Fpollyanna-covid-support-save-the-people%2Fhelp-patients-breathe-as-they-battle-covid%2F&format=xml	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-json/oembed/1.0/embed275d	(from https://pollyannaconsultancyservices.com/pollyanna-covid-support-save-the-people/help-patients-breathe-as-they-battle-covid/)
22:11:56	389/389	---M-Z	200	added ('OK')	text/css	etag:%22185-61270b5a-ef2e30262a58f2c4;gz%22	https://pollyannaconsultancyservices.com/wp-content/uploads/elementor/css/post-910.css?ver=1629948762	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/uploads/elementor/css/post-91071db.css	(from https://pollyannaconsultancyservices.com/registration/)
22:11:56	16171/16171	---MCZ	200	added ('OK')	application/json	etag:%2270-1631637716;gz%22	https://pollyannaconsultancyservices.com/wp-json/wp/v2/pages/910	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-json/wp/v2/pages/910.json	(from https://pollyannaconsultancyservices.com/registration/)
22:11:57	2407/2407	---M-Z	200	added ('OK')	application/json	etag:%2271-1631637716;gz%22	https://pollyannaconsultancyservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpollyannaconsultancyservices.com%2Fregistration%2F	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-json/oembed/1.0/embedb5a3.json	(from https://pollyannaconsultancyservices.com/registration/)
22:11:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Sep%202021%2016:41:57%20GMT	https://pollyannaconsultancyservices.com/?p=910	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/index0865.html	(from https://pollyannaconsultancyservices.com/registration/)
22:11:57	2499/2499	---M-Z	200	added ('OK')	text/xml	etag:%2272-1631637717;gz%22	https://pollyannaconsultancyservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpollyannaconsultancyservices.com%2Fregistration%2F&format=xml	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-json/oembed/1.0/embed7dcd	(from https://pollyannaconsultancyservices.com/registration/)
22:11:57	114110/114110	---M-Z	200	added ('OK')	text/css	etag:%221bdbe-605c4992-3b7004d1d01e3b13;gz%22	https://pollyannaconsultancyservices.com/wp-content/plugins/caldera-forms/assets/build/css/caldera-forms-front.min.css?ver=1.9.4	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/plugins/caldera-forms/assets/build/css/caldera-forms-front.minde48.css	(from https://pollyannaconsultancyservices.com/registration/)
22:11:57	21682/21682	---M-Z	200	added ('OK')	text/css	etag:%2254b2-605c4980-19c6ad338d3eb937;gz%22	https://pollyannaconsultancyservices.com/wp-content/plugins/caldera-forms/fields/phone_better/assets/css/intlTelInput.css?ver=1.9.4	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/plugins/caldera-forms/fields/phone_better/assets/css/intlTelInputde48.css	(from https://pollyannaconsultancyservices.com/registration/)
22:11:58	34815/34815	---M-Z	200	added ('OK')	text/css	etag:%2287ff-605c4980-365a76c314d0d1ef;gz%22	https://pollyannaconsultancyservices.com/wp-content/plugins/caldera-forms/fields/date_picker/css/datepicker.css?ver=1.9.4	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/plugins/caldera-forms/fields/date_picker/css/datepickerde48.css	(from https://pollyannaconsultancyservices.com/registration/)
22:11:58	1196/1196	---M-Z	200	added ('OK')	text/css	etag:%224ac-605c498e-bc15c3d4fc88226f;gz%22	https://pollyannaconsultancyservices.com/wp-content/plugins/caldera-forms/clients/render/build/style.min.css?ver=1.9.4	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/plugins/caldera-forms/clients/render/build/style.minde48.css	(from https://pollyannaconsultancyservices.com/registration/)
22:11:58	84795/84795	---M-Z	200	added ('OK')	application/x-javascript	etag:%2214b3b-605c4992-caadab9a41c8b6ba;gz%22	https://pollyannaconsultancyservices.com/wp-content/plugins/caldera-forms/assets/build/js/parsley.min.js?ver=1.9.4	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/plugins/caldera-forms/assets/build/js/parsley.minde48.js	(from https://pollyannaconsultancyservices.com/registration/)
22:11:58	152489/152489	---M-Z	200	added ('OK')	application/x-javascript	etag:%22253a9-605c4992-a5f82ed58b397c34;gz%22	https://pollyannaconsultancyservices.com/wp-content/plugins/caldera-forms/assets/build/js/caldera-forms-front.min.js?ver=1.9.4	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/plugins/caldera-forms/assets/build/js/caldera-forms-front.minde48.js	(from https://pollyannaconsultancyservices.com/registration/)
22:11:59	22207/22207	---M-Z	200	added ('OK')	application/x-javascript	etag:%2256bf-605c4980-165da6a003f5ec6;gz%22	https://pollyannaconsultancyservices.com/wp-content/plugins/caldera-forms/fields/phone_better/assets/js/intlTelInput.min.js?ver=1.9.4	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/plugins/caldera-forms/fields/phone_better/assets/js/intlTelInput.minde48.js	(from https://pollyannaconsultancyservices.com/registration/)
22:11:59	65084/65084	---M-Z	200	added ('OK')	application/x-javascript	etag:%22fe3c-605c4980-c9fe36eb605f295d;gz%22	https://pollyannaconsultancyservices.com/wp-content/plugins/caldera-forms/fields/date_picker/cf-datepicker.js?ver=1.9.4	G:/My%20Web%20Sites/pcs/pollyannaconsultancyservices.com/wp-content/plugins/caldera-forms/fields/date_picker/cf-datepickerde48.js	(from https://pollyannaconsultancyservices.com/registration/)
